0 0:0:0, ,3.38,-15.40,3.36,154.00, ,8.56,0.76,8.56,-7.60, ,4.73,10.16,4.74,101.60
0 0:0:8, ,3.38,-15.40,3.36,154.00, ,8.56,0.76,8.56,-7.60, ,4.72,10.16,4.73,101.60
0 0:0:16, ,3.38,-15.44,3.36,154.40, ,8.56,0.76,8.56,-7.60, ,4.73,10.16,4.74,101.60
0 0:0:24, ,3.38,-15.44,3.36,154.40, ,8.56,0.76,8.56,-7.60, ,4.72,10.16,4.73,101.60
0 0:0:32, ,3.38,-15.48,3.36,154.80, ,8.56,0.76,8.56,-7.60, ,4.72,10.16,4.73,101.60
0 0:0:40, ,3.38,-15.52,3.37,155.20, ,8.57,0.76,8.57,-7.60, ,4.74,10.20,4.75,102.00
0 0:0:48, ,3.38,-15.52,3.36,155.20, ,8.56,0.76,8.56,-7.60, ,4.73,10.20,4.74,102.00
0 0:0:56, ,3.38,-15.56,3.37,155.60, ,8.58,0.76,8.58,-7.60, ,4.74,10.20,4.75,102.00
0 0:1:4, ,3.39,-15.56,3.38,155.60, ,8.58,0.76,8.58,-7.60, ,4.74,10.24,4.75,102.40
0 0:1:12, ,3.38,-15.56,3.37,155.60, ,8.58,0.76,8.58,-7.60, ,4.74,10.24,4.75,102.40
0 0:1:20, ,3.39,-15.56,3.38,155.60, ,8.58,0.76,8.58,-7.60, ,4.74,10.24,4.75,102.40
0 0:1:28, ,3.39,-15.60,3.38,156.00, ,8.58,0.76,8.58,-7.60, ,4.75,10.24,4.76,102.40
0 0:1:36, ,3.40,-15.60,3.38,156.00, ,8.58,0.76,8.58,-7.60, ,4.75,10.24,4.76,102.40
0 0:1:44, ,3.40,-15.60,3.38,156.00, ,8.59,0.80,8.59,-7.60, ,4.75,10.24,4.76,102.40
0 0:1:52, ,3.40,-15.60,3.38,156.00, ,8.59,0.80,8.59,-8.00, ,4.75,10.28,4.76,102.80
0 0:2:0, ,3.40,-15.60,3.38,156.00, ,8.59,0.80,8.59,-8.00, ,4.76,10.28,4.77,102.80
0 0:2:8, ,3.40,-15.60,3.38,156.00, ,8.59,0.80,8.59,-8.00, ,4.76,10.28,4.77,102.80
0 0:2:16, ,3.40,-15.60,3.38,156.40, ,8.59,0.80,8.59,-8.00, ,4.76,10.28,4.77,102.80
0 0:2:24, ,3.40,-15.60,3.38,156.00, ,8.59,0.80,8.59,-8.00, ,4.76,10.28,4.77,102.80
0 0:2:32, ,3.41,-15.64,3.39,156.40, ,8.60,0.80,8.60,-8.00, ,4.76,10.28,4.77,102.80
0 0:2:40, ,3.41,-15.64,3.39,156.40, ,8.60,0.80,8.60,-8.00, ,4.77,10.28,4.78,102.80
0 0:2:48, ,3.41,-15.64,3.39,156.40, ,8.60,0.80,8.60,-8.00, ,4.77,10.28,4.78,102.80
0 0:2:56, ,3.41,-15.64,3.39,156.40, ,8.60,0.80,8.60,-8.00, ,4.77,10.28,4.78,102.80
0 0:3:4, ,3.41,-15.68,3.39,156.80, ,8.60,0.80,8.60,-8.00, ,4.77,10.28,4.78,102.80
0 0:3:12, ,3.42,-15.68,3.40,156.80, ,8.61,0.80,8.61,-8.00, ,4.77,10.32,4.78,103.20
0 0:3:20, ,3.42,-15.68,3.40,156.80, ,8.61,0.80,8.61,-8.00, ,4.77,10.32,4.78,103.20
0 0:3:28, ,3.42,-15.68,3.40,156.80, ,8.61,0.80,8.61,-8.00, ,4.77,10.32,4.78,103.20
0 0:3:36, ,3.42,-15.68,3.40,156.80, ,8.61,0.80,8.61,-8.00, ,4.77,10.32,4.78,103.20
0 0:3:44, ,3.41,-15.72,3.39,157.20, ,8.61,0.76,8.61,-7.60, ,4.77,10.32,4.78,103.20
0 0:3:52, ,3.41,-15.72,3.39,157.20, ,8.61,0.76,8.61,-7.60, ,4.77,10.32,4.78,103.20
0 0:4:0, ,3.41,-15.72,3.39,157.20, ,8.61,0.76,8.61,-7.60, ,4.77,10.32,4.78,103.20
0 0:4:8, ,3.41,-15.72,3.39,157.20, ,8.60,0.76,8.60,-7.60, ,4.77,10.32,4.78,103.20
0 0:4:16, ,3.41,-15.72,3.39,157.20, ,8.60,0.76,8.60,-7.60, ,4.77,10.32,4.78,103.20
0 0:4:24, ,3.41,-15.72,3.39,157.20, ,8.60,0.76,8.60,-7.60, ,4.77,10.28,4.78,102.80
0 0:4:32, ,3.41,-15.72,3.39,157.20, ,8.60,0.76,8.60,-7.60, ,4.77,10.28,4.78,102.80
0 0:4:40, ,3.41,-15.76,3.39,157.60, ,8.60,0.76,8.60,-7.60, ,4.77,10.32,4.78,103.20
0 0:4:48, ,3.40,-15.76,3.38,157.60, ,8.59,0.76,8.59,-7.60, ,4.76,10.28,4.77,102.80
0 0:4:56, ,3.40,-15.76,3.38,157.60, ,8.59,0.76,8.59,-7.60, ,4.76,10.28,4.77,102.80
0 0:5:4, ,3.40,-15.76,3.38,157.60, ,8.59,0.72,8.59,-7.20, ,4.76,10.28,4.77,102.80
0 0:5:12, ,3.38,-15.68,3.36,156.80, ,8.57,0.72,8.57,-7.20, ,4.74,10.24,4.75,102.40
0 0:5:20, ,3.40,-15.76,3.38,157.60, ,8.59,0.72,8.59,-7.20, ,4.76,10.28,4.77,102.80
0 0:5:28, ,3.42,-15.84,3.40,158.40, ,8.61,0.72,8.61,-7.20, ,4.78,10.32,4.79,103.20
0 0:5:36, ,3.42,-15.84,3.40,158.40, ,8.61,0.72,8.61,-7.20, ,4.78,10.32,4.79,103.20
0 0:5:44, ,3.42,-15.84,3.40,158.40, ,8.61,0.72,8.61,-7.20, ,4.78,10.32,4.79,103.20
0 0:5:52, ,3.42,-15.84,3.40,158.80, ,8.61,0.72,8.61,-7.20, ,4.78,10.32,4.79,103.20
0 0:6:0, ,3.41,-15.84,3.39,158.40, ,8.60,0.72,8.60,-7.20, ,4.77,10.32,4.78,103.20
0 0:6:8, ,3.40,-15.80,3.38,158.00, ,8.59,0.72,8.59,-7.20, ,4.76,10.28,4.77,102.80
0 0:6:16, ,3.40,-15.80,3.38,158.00, ,8.59,0.72,8.59,-7.20, ,4.76,10.28,4.77,102.80
0 0:6:24, ,3.40,-15.80,3.38,158.00, ,8.59,0.72,8.59,-7.20, ,4.76,10.28,4.77,102.80
0 0:6:32, ,3.39,-15.80,3.38,158.00, ,8.59,0.72,8.59,-7.20, ,4.76,10.28,4.77,102.80
0 0:6:40, ,3.40,-15.80,3.38,158.00, ,8.60,0.72,8.60,-7.20, ,4.76,10.28,4.77,102.80
0 0:6:48, ,3.40,-15.80,3.38,158.00, ,8.60,0.72,8.60,-7.20, ,4.77,10.28,4.78,102.80
