2.88,-7.60,2.87,76.00, ,4.33,1.40,4.33,-14.00, ,4.90,4.76,4.91,48.00
2.86,-7.56,2.85,75.60, ,4.33,1.40,4.33,-14.00, ,4.90,4.68,4.91,46.80
2.83,-7.80,2.82,78.00, ,4.33,1.40,4.33,-14.00, ,4.90,4.72,4.91,47.60
2.81,-7.80,2.80,78.00, ,4.33,1.40,4.33,-14.00, ,4.90,4.76,4.91,47.60
2.84,-7.88,2.83,78.80, ,4.33,1.40,4.33,-14.00, ,4.91,4.76,4.92,47.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.24,0.04,3.24,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.23,0.04,3.23,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.21,0.04,3.21,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.22,0.04,3.22,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.21,0.04,3.21,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.21,0.04,3.21,-0.40, ,0.00,-0.16,-0.00,-1.60
1.13,0.00,1.13,0.00, ,3.21,0.04,3.21,-0.40, ,0.00,-0.16,-0.00,-1.60
