3.61,-8.80,3.60,88.00, ,4.68,0.20,4.68,-2.00, ,4.87,5.52,4.88,55.20
3.61,-8.68,3.60,87.60, ,4.68,0.20,4.68,-2.00, ,4.87,5.56,4.88,55.60
3.60,-8.72,3.59,87.60, ,4.68,0.20,4.68,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.68,3.59,87.20, ,4.68,0.20,4.68,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.87,5.56,4.88,55.60
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.87,5.52,4.88,55.20
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.87,5.52,4.88,55.20
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.48,4.87,54.80
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.64,4.87,56.40
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.72,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.72,3.59,87.60, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.72,3.59,87.60, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.72,3.59,87.60, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.72,3.59,87.60, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.72,3.59,87.20, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.69,0.20,4.69,-2.00, ,4.86,5.60,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.56,4.87,55.60
3.60,-8.80,3.59,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.60,4.87,56.00
3.59,-8.84,3.58,88.40, ,4.68,0.20,4.68,-2.00, ,4.86,5.48,4.87,54.80
3.59,-8.80,3.58,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.48,4.87,54.80
3.59,-8.80,3.58,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.48,4.86,54.80
3.59,-8.80,3.58,88.00, ,4.68,0.20,4.68,-2.00, ,4.86,5.48,4.86,54.80
3.59,-8.84,3.58,88.40, ,4.68,0.20,4.68,-2.00, ,4.86,5.52,4.86,55.20
