0 0:15:20, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:15:28, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:15:36, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:15:44, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:15:52, ,3.79,-1.36,3.79,13.60, ,0.06,0.00,0.06,0.00, ,5.02,0.92,5.02,9.20
0 0:16:0, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:16:8, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:16:16, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:16:24, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:16:32, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:16:40, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:16:48, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:16:56, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:17:4, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:17:12, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:17:20, ,3.79,-1.36,3.79,13.60, ,0.06,0.00,0.06,0.00, ,5.02,0.92,5.02,9.20
0 0:17:28, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:17:36, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:17:44, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:17:52, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:18:0, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:18:8, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:18:16, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:18:24, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:18:32, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:18:40, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:18:48, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:18:56, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:19:4, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:19:12, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:19:20, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:19:28, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:19:36, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:19:44, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:19:52, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:20:0, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:20:8, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:20:16, ,3.79,-1.36,3.79,13.60, ,0.06,0.00,0.06,0.00, ,5.02,0.92,5.02,9.20
0 0:20:24, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:20:32, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:20:40, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:20:48, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:20:56, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:21:4, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:21:12, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:21:20, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:21:28, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:21:36, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:21:44, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:21:52, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:22:0, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:22:8, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:22:16, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:22:24, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:22:32, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:22:40, ,3.79,-1.36,3.79,13.60, ,0.06,0.00,0.06,0.00, ,5.02,0.92,5.02,9.20
0 0:22:48, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:22:56, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:23:4, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:23:12, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:23:20, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:23:28, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:23:36, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:23:44, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:23:52, ,3.79,-1.36,3.79,13.60, ,0.06,0.00,0.06,0.00, ,5.02,0.92,5.02,9.20
0 0:24:0, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:24:8, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:24:16, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:24:24, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:24:32, ,3.79,-1.36,3.79,13.60, ,0.06,0.00,0.06,0.00, ,5.02,0.92,5.02,9.20
0 0:24:40, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:24:48, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:24:56, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:25:4, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:25:12, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:25:20, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:25:28, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:25:36, ,3.79,-1.36,3.79,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:25:44, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:25:52, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:26:0, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:26:8, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:26:16, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:26:24, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:26:32, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:26:40, ,3.79,-1.36,3.79,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
0 0:26:48, ,3.79,-1.36,3.79,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:26:56, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:27:4, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:27:12, ,3.79,-1.36,3.79,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:27:20, ,3.79,-1.36,3.79,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:27:28, ,3.79,-1.36,3.79,13.60, ,0.05,0.00,0.05,0.00, ,5.02,0.92,5.02,9.20
0 0:27:36, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:27:44, ,3.78,-1.36,3.78,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:27:52, ,3.78,-1.36,3.78,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:28:0, ,3.78,-1.36,3.78,13.60, ,0.03,0.00,0.03,0.00, ,5.02,0.92,5.02,9.20
0 0:28:8, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:28:16, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:28:24, ,3.78,-1.36,3.78,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:28:32, ,3.78,-1.36,3.78,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:28:40, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:28:48, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:28:56, ,3.78,-1.36,3.78,13.60, ,0.00,0.00,0.00,0.00, ,5.02,0.92,5.02,9.20
0 0:29:4, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:29:12, ,3.78,-1.36,3.78,13.60, ,0.01,0.00,0.01,0.00, ,5.02,0.92,5.02,9.20
0 0:29:20, ,3.78,-1.36,3.78,13.60, ,0.02,0.00,0.02,0.00, ,5.02,0.92,5.02,9.20
0 0:29:28, ,3.78,-1.36,3.78,13.60, ,0.04,0.00,0.04,0.00, ,5.02,0.92,5.02,9.20
